story	8449	0.0004425362096388671
course	8386	0.00043923643674180843
real	8359	0.00043782224835735474
week	8358	0.0004377698710097824
great	8348	0.00043724609753405876
old	8276	0.00043347492850884885
case	8227	0.00043090843847780325
pretty	8178	0.0004283419484467576
next	8163	0.00042755628823317224
again	8138	0.0004262468545438632
point	8128	0.00042572308106813964
best	8127	0.0004256707037205673
state	8100	0.00042425651533611354
expression	8081	0.0004232613457322387
system	8043	0.00042127100652448904
went	8018	0.00041996157283518006
place	7985	0.0004182331203652922
small	7968	0.00041734270545656205
children	7967	0.0004172903281089897
times	7962	0.0004170284413711279
get	7958	0.0004168189319808385
whether	7935	0.0004156142529866742
better	7926	0.00041514285685852295
ever	7926	0.00041514285685852295
cell	7847	0.00041100504640030654
use	7828	0.0004100098767964317
maybe	7828	0.0004100098767964317
must	7822	0.00040969561271099757
once	7816	0.0004093813486255634
anything	7755	0.00040618633042364944
several	7748	0.00040581968899064294
although	7746	0.0004057149342954982
days	7712	0.000403934104478038
results	7697	0.0004031484442644526
made	7693	0.00040293893487416315
today	7691	0.00040283418017901843
gene	7660	0.0004012104824042753
doing	7648	0.000400581954233407
am	7640	0.0004001629354528281
company	7590	0.0003975440680742101
having	7587	0.00039738693603149304
analysis	7558	0.0003958679929518946
fact	7554	0.00039565848356160516
thought	7514	0.0003935633896587108
say	7512	0.00039345863496356606
figure	7488	0.00039220157862182944
much	7447	0.0003900541073713627
until	7431	0.00038921606981020493
group	7325	0.0003836640709675348
patients	7303	0.00038251176932094287
guess	7267	0.0003806261848083379
among	7232	0.0003787929776433053
important	7211	0.00037769305334428577
end	7197	0.00037695977047827277
school	7121	0.00037297909206277343
need	7104	0.0003720886771540433
long	7095	0.00037161728102589204
far	7095	0.00037161728102589204
find	7045	0.0003689984136472741
united	6997	0.0003664843009638008
women	6987	0.0003659605274880772
away	6960	0.0003645463391036235
getting	6913	0.0003620846037677226
done	6890	0.00036087992477355833
let	6868	0.00035972762312696643
including	6789	0.00035558981266875
man	6764	0.000354280378979441
bad	6747	0.00035338996407071086
example	6745	0.00035328520937556615
seems	6745	0.00035328520937556615
yet	6718	0.00035187102099111246
seen	6710	0.00035145200221053355
second	6678	0.0003497759270882181
stuff	6649	0.0003482569840086196
b	6649	0.0003482569840086196
name	6629	0.0003472094370571724
problem	6608	0.0003461095127581529
times	6608	0.0003461095127581529
within	6542	0.00034265260781837716
country	6520	0.00034150030617178525
human	6464	0.0003385671747077331
right	6464	0.0003385671747077331
came	6455	0.00033809577857958184
program	6445	0.00033757200510385827
ago	6437	0.00033715298632327936
often	6389	0.0003346388736398061
control	6285	0.00032919162949228073
makes	6249	0.00032730604497967577
trying	6207	0.0003251061963816367
given	6204	0.00032494906433891955
almost	6201	0.0003247919322962025
rather	6182	0.00032379676269232764
american	6164	0.00032285397043602517
whole	6153	0.00032227781961272924
come	6144	0.000321806423484578
business	6143	0.0003217540461370056
washington	6136	0.0003213874047039991
made	6107	0.00031986846162440066
states	6082	0.0003185590279350917
book	6078	0.00031834951854480226
large	6048	0.00031677819811763144
found	6033	0.0003159925379040461
protein	6022	0.0003154163870807501
enough	6015	0.0003150497456477436
true	6002	0.0003143688401293029
public	5861	0.0003069836341216002
someone	5858	0.0003068265020788831
site	5849	0.0003063551059507319
house	5843	0.00030604084186529773
house	5837	0.00030572657777986354
known	5813	0.0003044695214381269
d	5803	0.00030394574796240335
right	5797	0.00030363148387696915
possible	5792	0.00030336959713910737
already	5753	0.00030132688058378534
water	5714	0.0002992841640284633
able	5660	0.0002964557872595559
look	5635	0.0002951463535702469
similar	5629	0.00029483208948481276
show	5616	0.00029415118396637207
used	5610	0.0002938369198809379
give	5605	0.0002935750331430761
night	5604	0.00029352265579550373
took	5594	0.00029299888231978016
else	5583	0.0002924227314964842
studies	5546	0.00029048476963630687
major	5542	0.00029027526024601744
making	5539	0.00029011812820330037
city	5531	0.0002896991094227215
bush	5525	0.0002893848453372873
shown	5506	0.0002883896757334125
everything	5488	0.00028744688347711
less	5466	0.0002862945818305181
her	5460	0.00028598031774508396
area	5457	0.0002858231857023669
bit	5444	0.0002851422801839262
saying	5431	0.0002844613746654855
based	5418	0.00028378046914704486
kids	5398	0.00028273292219559767
sequence	5375	0.0002815282432014334
th	5330	0.0002791712625606772
help	5326	0.00027896175317038775
news	5318	0.0002785427343898089
care	5272	0.0002761333764014803
angel	5272	0.0002761333764014803
buffy	5251	0.00027503345210246077
idea	5235	0.000274195414541303
sort	5229	0.00027388115045586886
president	5214	0.00027309549024228345
early	5199	0.00027230983002869805
person	5177	0.00027115752838210614
tell	5156	0.0002700576040830866
john	5120	0.00026817201957048164
along	5113	0.00026780537813747514
question	5113	0.00026780537813747514
according	5106	0.00026743873670446864
levels	5104	0.0002673339820093239
line	5088	0.00026649594444816616
together	5069	0.0002655007748442913
e	5049	0.00026445322789284413
job	5039	0.0002639294544171205
level	5032	0.000263562812984114
nothing	5024	0.0002631437942035351
later	5008	0.0002623057566423774
others	5005	0.00026214862459966027
paper	4989	0.00026131058703850256
market	4984	0.0002610487003006407
hard	4982	0.000260943945605496
type	4980	0.0002608391909103513
recent	4979	0.00026078681356277893
president	4959	0.00025973926661133174
want	4954	0.00025947737987346996
car	4951	0.0002593202478307529
effect	4941	0.00025879647435502926
report	4938	0.0002586393423123122
words	4934	0.00025842983292202276
work	4926	0.00025801081414144385
significant	4875	0.00025533956941525354
hours	4870	0.0002550776826773917
quite	4855	0.00025429202246380635
keep	4849	0.00025397775837837216
death	4842	0.00025361111694536566
nice	4783	0.00025052085343859644
feel	4775	0.0002501018346580176
months	4761	0.00024936855179200453
political	4745	0.00024853051423084677
sense	4735	0.0002480067407551232
side	4694	0.0002458592695046564
power	4677	0.00024496885459592634
looking	4670	0.0002446022131629198
go	4669	0.0002445498358153474
use	4667	0.0002444450811202027
law	4664	0.00024428794907748564
especially	4655	0.0002438165529493344
fig	4626	0.00024229760986973597
age	4624	0.00024219285517459126
history	4623	0.00024214047782701887
available	4612	0.00024156432700372292
health	4612	0.00024156432700372292
likely	4606	0.00024125006291828878
federal	4599	0.00024088342148528225
word	4593	0.00024056915739984809
companies	4593	0.00024056915739984809
season	4543	0.0002379502900212301
got	4521	0.0002367979883746382
had	4510	0.00023622183755134225
sometimes	4507	0.00023606470550862515
movie	4494	0.00023538379999018448
america	4477	0.00023449338508145436
order	4465	0.00023386485691058605
either	4460	0.00023360297017272427
off	4457	0.00023344583813000717
working	4442	0.0002326601779164218
men	4426	0.00023182214035526402
instead	4393	0.00023009368788537616
local	4391	0.00022998893319023142
al	4391	0.00022998893319023142
single	4354	0.00022805097133005414
evidence	4352	0.0002279462166349094
treatment	4347	0.0002276843298970476
like	4346	0.00022763195254947525
put	4341	0.00022737006581161344
across	4338	0.00022721293376889637
interesting	4334	0.00022700342437860694
told	4334	0.00022700342437860694
members	4329	0.00022674153764074513
cases	4328	0.00022668916029317278
changes	4323	0.00022642727355531096
com	4314	0.00022595587742715975
found	4311	0.00022579874538444265
additional	4298	0.000225117839866002
wanted	4296	0.00022501308517085727
activity	4286	0.00022448931169513368
reason	4280	0.0002241750476096995
rate	4279	0.00022412267026212715
role	4256	0.0002229179912679629
past	4248	0.000222498972487384
room	4248	0.000222498972487384
thus	4241	0.00022213233105437748
saw	4224	0.00022124191614564736
proteins	4192	0.00021956584102333186
usually	4192	0.00021956584102333186
m	4175	0.00021867542611460174
everyone	4174	0.00021862304876702938
problems	4162	0.00021799452059616107
american	4138	0.00021673746425442442
dna	4133	0.00021647557751656264
young	4132	0.00021642320016899028
model	4129	0.00021626606812627318
process	4129	0.00021626606812627318
groups	4124	0.0002160041813884114
issue	4120	0.00021579467199812197
called	4115	0.00021553278526026016
couple	4113	0.00021542803056511545
n	4109	0.000215218521174826
test	4098	0.00021464237035153004
called	4098	0.00021464237035153004
anyone	4089	0.0002141709742233788
current	4078	0.00021359482340008285
comes	4073	0.00021333293666222106
like	4067	0.0002130186725767869
goes	4064	0.00021286154053406982
response	4042	0.0002117092388874779
legal	4032	0.0002111854654117543
office	4028	0.00021097595602146487
higher	4027	0.0002109235786738925
head	4015	0.0002102950505030242
less	4004	0.00020971889967972825
per	3996	0.00020929988089914936
perhaps	3994	0.00020919512620400462
english	3993	0.00020914274885643227
recently	3989	0.00020893323946614284
town	3984	0.00020867135272828103
specific	3982	0.0002085665980331363
talking	3973	0.00020809520190498507
taken	3971	0.00020799044720984036
texas	3970	0.000207938069862268
table	3952	0.00020699527760596552
minutes	3951	0.00020694290025839317
whose	3936	0.00020615724004480776
national	3918	0.0002052144477885053
hand	3913	0.0002049525610506435
taking	3886	0.00020353837266618978
low	3869	0.00020264795775745968
l	3860	0.00020217656162930845
news	3858	0.0002020718069341637
guy	3854	0.00020186229754387428
set	3854	0.00020186229754387428
present	3842	0.00020123376937300597
service	3840	0.00020112901467786125
risk	3838	0.0002010242599827165
mean	3833	0.00020076237324485473
cost	3832	0.00020070999589728237
parents	3829	0.00020055286385456527
whatever	3828	0.00020050048650699292
up	3817	0.00019992433568369696
former	3816	0.0001998719583361246
team	3813	0.00019971482629340754
gets	3813	0.00019971482629340754
interest	3811	0.00019961007159826282
general	3806	0.000199348184860401
m	3805	0.00019929580751282865
free	3802	0.00019913867547011158
sequences	3787	0.00019835301525652618
means	3784	0.0001981958832138091
gonna	3783	0.00019814350586623675
himself	3779	0.0001979339964759473
national	3777	0.00019782924178080258
value	3765	0.00019720071360993427
officials	3764	0.0001971483362623619
development	3763	0.00019709595891478956
love	3755	0.00019667694013421067
total	3749	0.0001963626760487765
month	3737	0.0001957341478779082
reports	3727	0.0001952103744021846
addition	3722	0.0001949484876643228
weeks	3722	0.0001949484876643228
spike	3717	0.000194686600926461
coming	3708	0.00019421520479830976
growth	3700	0.00019379618601773088
e	3696	0.00019358667662744145
following	3687	0.00019311528049929021
child	3662	0.0001918058468099812
full	3660	0.0001917010921148365
pay	3660	0.0001917010921148365
change	3655	0.00019143920537697469
programs	3654	0.00019138682802940233
certain	3652	0.00019128207333425761
see	3642	0.00019075829985853402
stock	3600	0.00018855845126049492
black	3599	0.00018850607391292256
try	3583	0.0001876680363517648
mother	3576	0.00018730139491875827
world	3575	0.00018724901757118592
wrong	3573	0.0001871442628760412
questions	3572	0.00018709188552846885
itself	3568	0.0001868823761381794
music	3563	0.0001866204894003176
associated	3562	0.00018656811205274525
only	3554	0.00018614909327216637
started	3535	0.00018515392366829153
research	3531	0.0001849444142780021
region	3530	0.00018489203693042975
knew	3518	0.0001842635087595614
fun	3508	0.00018373973528383781
woman	3502	0.00018342547119840367
above	3494	0.0001830064524178248
difference	3492	0.00018290169772268008
tax	3489	0.00018274456567996298
service	3475	0.00018201128281394996
mm	3471	0.0001818017734236605
war	3471	0.0001818017734236605
anyway	3464	0.000181435131990654
drug	3462	0.0001813303772955093
white	3458	0.00018112086790521983
post	3457	0.00018106849055764748
plan	3455	0.00018096373586250276
final	3454	0.0001809113585149304
gave	3453	0.00018085898116735805
no	3450	0.00018070184912464095
class	3447	0.00018054471708192388
food	3446	0.00018049233973435152
game	3445	0.00018043996238677917
cd	3443	0.00018033520769163445
effects	3441	0.0001802304529964897
support	3435	0.00017991618891105557
h	3433	0.00017981143421591086
remember	3429	0.0001796019248256214
services	3427	0.0001794971701304767
long	3413	0.00017876388726446364
friend	3411	0.00017865913256931892
friends	3411	0.00017865913256931892
de	3410	0.00017860675522174657
but	3410	0.00017860675522174657
financial	3399	0.00017803060439845061
congress	3376	0.00017682592540428635
exactly	3372	0.0001766164160139969
july	3362	0.0001760926425382733
play	3356	0.00017577837845283916
nyt	3350	0.000175464114367405
blood	3348	0.00017535935967226028
morning	3343	0.00017509747293439847
behind	3337	0.00017478320884896432
disease	3333	0.00017457369945867487
involved	3326	0.00017420705802566834
provide	3325	0.000174154680678096
common	3324	0.00017410230333052363
century	3319	0.00017384041659266185
white	3314	0.00017357852985480003
except	3313	0.00017352615250722768
short	3307	0.00017321188842179354
ones	3284	0.00017200720942762925
function	3277	0.00017164056799462272
form	3270	0.00017127392656161622
special	3267	0.00017111679451889912
buy	3264	0.00017095966247618205
therefore	3262	0.00017085490778103734
finally	3252	0.00017033113430531374
tv	3249	0.00017017400226259667
security	3246	0.00017001687021987957
language	3245	0.00016996449287230722
clear	3241	0.0001697549834820178
street	3241	0.0001697549834820178
compared	3239	0.00016965022878687308
themselves	3238	0.0001695978514393007
summer	3232	0.00016928358735386655
university	3232	0.00016928358735386655
issues	3228	0.0001690740779635771
period	3223	0.0001688121912257153
showed	3223	0.0001688121912257153
ii	3222	0.00016875981387814296
matter	3220	0.00016865505918299824
interview	3217	0.00016849792714028114
wo	3216	0.0001684455497927088
terms	3215	0.00016839317244513643
b	3208	0.0001680265310121299
list	3206	0.0001679217763169852
air	3186	0.000166874229365538
normal	3184	0.00016676947467039328
computer	3183	0.00016671709732282093
cancer	3178	0.00016645521058495912
shows	3176	0.0001663504558898144
body	3167	0.00016587905976166316
became	3158	0.00016540766363351192
values	3157	0.00016535528628593957
read	3153	0.00016514577689565014
population	3142	0.00016456962607235416
culture	3140	0.00016446487137720945
particular	3122	0.00016352207912090697
film	3114	0.0001631030603403281
students	3091	0.00016189838134616382
top	3087	0.0001616888719558744
due	3078	0.00016121747582772316
individual	3073	0.00016095558908986134
watch	3073	0.00016095558908986134
personal	3072	0.000160903211742289
thinking	3071	0.00016085083439471663
community	3068	0.00016069370235199956
amount	3064	0.0001604841929617101
private	3059	0.00016022230622384832
page	3059	0.00016022230622384832
article	3055	0.0001600127968335589
size	3051	0.00015980328744326944
asked	3043	0.00015938426866269056
result	3041	0.00015927951396754584
piece	3040	0.00015922713661997348
wife	3040	0.00015922713661997348
deal	3032	0.0001588081178393946
et	3030	0.0001587033631442499
position	3030	0.0001587033631442499
main	3029	0.00015865098579667753
gone	3024	0.00015838909905881572
lower	3015	0.00015791770293066448
city	3013	0.00015781294823551977
campaign	3005	0.00015739392945494088
began	3000	0.0001571320427170791
previously	2997	0.00015697491067436203
increased	2990	0.0001566082692413555
senate	2986	0.00015639875985106605
americans	2986	0.00015639875985106605
quality	2978	0.0001559797410704872
live	2976	0.00015587498637534245
performance	2969	0.00015550834494233595
living	2969	0.00015550834494233595
late	2961	0.00015508932616175707
section	2960	0.00015503694881418472
strong	2955	0.0001547750620763229
soon	2954	0.00015472268472875055
economic	2946	0.00015430366594817166
heart	2946	0.00015430366594817166
rna	2943	0.0001541465339054546
half	2942	0.00015409415655788224
nearly	2942	0.00015409415655788224
sex	2940	0.00015398940186273752
action	2939	0.00015393702451516517
books	2936	0.00015377989247244807
left	2934	0.00015367513777730335
sites	2932	0.00015357038308215864
policy	2929	0.00015341325103944154
takes	2923	0.0001530989869540074
father	2916	0.00015273234552100088
make	2914	0.00015262759082585616
david	2913	0.0001525752134782838
points	2900	0.00015189430795984314
outside	2899	0.00015184193061227076
industry	2899	0.00015184193061227076
near	2898	0.0001517895532646984
g	2885	0.00015110864774625773
believe	2882	0.00015095151570354066
cannot	2872	0.00015042774222781706
various	2871	0.0001503753648802447
despite	2866	0.0001501134781423829
monday	2861	0.00014985159140452108
stories	2861	0.00014985159140452108
toward	2853	0.00014943257262394223
center	2852	0.00014938019527636987
third	2851	0.0001493278179287975
ml	2848	0.00014917068588608042
expected	2843	0.00014890879914821863
ways	2840	0.00014875166710550154
college	2839	0.00014869928975792918
wrote	2835	0.00014848978036763975
husband	2832	0.00014833264832492265
gao	2831	0.0001482802709773503
party	2821	0.0001477564975016267
lines	2821	0.0001477564975016267
myself	2815	0.00014744223341619256
tuesday	2807	0.00014702321463561368
down	2800	0.00014665657320260715
k	2796	0.00014644706381231772
rule	2795	0.00014639468646474537
difficult	2794	0.000146342309117173
media	2791	0.0001461851770744559
bill	2787	0.00014597566768416648
understand	2787	0.00014597566768416648
differences	2783	0.00014576615829387703
reported	2768	0.00014498049808029165
areas	2759	0.0001445091019521404
approach	2757	0.0001444043472569957
everybody	2754	0.0001442472152142786
states	2753	0.00014419483786670624
increase	2751	0.00014409008317156153
related	2748	0.00014393295112884446
department	2746	0.00014382819643369974
mind	2744	0.000143723441738555
costs	2739	0.00014346155500069322
f	2737	0.0001433568003055485
decision	2734	0.0001431996682628314
open	2731	0.00014304253622011434
space	2725	0.00014272827213468017
los	2724	0.0001426758947871078
c	2716	0.00014225687600652895
hope	2716	0.00014225687600652895
systems	2715	0.00014220449865895657
hour	2712	0.0001420473666162395
certainly	2711	0.00014199498926866714
easy	2709	0.00014189023457352243
attention	2708	0.00014183785722595007
military	2704	0.00014162834783566062
rest	2702	0.0001415235931405159
conditions	2702	0.0001415235931405159
j	2699	0.00014136646109779883
sunday	2699	0.00014136646109779883
presence	2698	0.00014131408375022648
alone	2698	0.00014131408375022648
happy	2694	0.00014110457435993702
administration	2691	0.00014094744231721995
become	2690	0.0001408950649696476
potential	2687	0.00014073793292693052
miles	2676	0.00014016178210363454
san	2675	0.00014010940475606219
particularly	2668	0.0001397427633230557
species	2664	0.00013953325393276623
start	2661	0.00013937612189004916
guys	2660	0.0001393237445424768
social	2658	0.0001392189898473321
required	2658	0.0001392189898473321
average	2654	0.00013900948045704264
inside	2651	0.00013885234841432557
management	2649	0.00013874759371918085
internet	2644	0.00013848570698131904
series	2644	0.00013848570698131904
experience	2639	0.00013822382024345726
simply	2629	0.00013770004676773366
binding	2627	0.00013759529207258892
god	2625	0.0001374905373774442
west	2621	0.00013728102798715478
wants	2619	0.00013717627329201004
rates	2617	0.00013707151859686532
greater	2614	0.00013691438655414825
dollars	2608	0.00013660012246871408
seemed	2601	0.00013623348103570759
identified	2595	0.00013591921695027342
center	2590	0.0001356573302124116
needs	2585	0.00013539544347454982
g	2582	0.00013523831143183275
california	2577	0.00013497642469397094
generally	2572	0.00013471453795610915
please	2568	0.0001345050285658197
product	2565	0.00013434789652310263
o	2565	0.00013434789652310263
technology	2564	0.00013429551917553027
standard	2556	0.0001338765003949514
looks	2556	0.0001338765003949514
medical	2555	0.00013382412304737903
somebody	2555	0.00013382412304737903
products	2555	0.00013382412304737903
director	2551	0.00013361461365708958
slate	2548	0.0001334574816143725
funny	2547	0.00013340510426680015
fine	2541	0.00013309084018136598
factors	2541	0.00013309084018136598
character	2538	0.0001329337081386489
french	2535	0.00013277657609593184
may	2534	0.00013272419874835948
range	2532	0.00013261944405321474
term	2529	0.00013246231201049767
friday	2526	0.0001323051799677806
structure	2524	0.0001322004252726359
moment	2523	0.00013214804792506353
mice	2521	0.0001320432932299188
view	2520	0.00013199091588234643
looked	2519	0.00013193853853477408
george	2510	0.00013146714240662284
events	2509	0.00013141476505905048
heard	2508	0.00013136238771147812
agency	2507	0.00013131001036390577
art	2506	0.0001312576330163334
considered	2506	0.0001312576330163334
numbers	2503	0.00013110050097361634
independent	2501	0.0001309957462784716
journal	2499	0.00013089099158332688
method	2497	0.00013078623688818217
ability	2493	0.00013057672749789272
design	2492	0.00013052435015032036
running	2491	0.000130471972802748
original	2490	0.00013041959545517564
upon	2487	0.00013026246341245857
families	2485	0.00013015770871731386
written	2479	0.0001298434446318797
previous	2477	0.00012973868993673498
war	2477	0.00012973868993673498
significantly	2475	0.00012963393524159026
methods	2468	0.00012926729380858374
watching	2467	0.00012921491646101138
wednesday	2461	0.0001289006523755772
angeles	2460	0.00012884827502800486
ask	2458	0.00012874352033286014
state	2453	0.00012848163359499833
take	2453	0.00012848163359499833
price	2449	0.0001282721242047089
performed	2448	0.00012821974685713655
chance	2445	0.00012806261481441948
economy	2440	0.00012780072807655766
nation	2438	0.00012769597338141295
r	2433	0.00012743408664355114
complex	2428	0.00012717219990568935
seem	2426	0.00012706744521054464
production	2423	0.00012691031316782754
w	2420	0.00012675318112511047
phone	2419	0.00012670080377753812
popular	2414	0.0001264389170396763
son	2414	0.0001264389170396763
x	2405	0.00012596752091152506
corporate	2404	0.0001259151435639527
domain	2398	0.00012560087947851857
entire	2395	0.00012544374743580147
face	2395	0.00012544374743580147
samples	2395	0.00012544374743580147
thursday	2390	0.00012518186069793968
building	2389	0.00012512948335036733
bill	2388	0.00012507710600279497
capital	2388	0.00012507710600279497
benefits	2387	0.0001250247286552226
include	2386	0.00012497235130765023
call	2385	0.00012491997396007787
playing	2384	0.00012486759661250552
relationship	2378	0.00012455333252707137
containing	2377	0.000124500955179499
budget	2376	0.00012444857783192663
completely	2370	0.0001241343137464925
court	2369	0.00012408193639892013
web	2369	0.00012408193639892013
south	2368	0.00012402955905134778
little	2364	0.00012382004966105832
poor	2360	0.0001236105402707689
situation	2358	0.00012350578557562418
education	2355	0.00012334865353290708
episode	2353	0.00012324389883776237
drugs	2344	0.00012277250270961113
factor	2342	0.00012266774801446642
china	2342	0.00012266774801446642
michael	2341	0.00012261537066689406
left	2338	0.00012245823862417696
hot	2336	0.00012235348392903225
find	2329	0.00012198684249602574
positive	2328	0.00012193446514845338
determine	2327	0.00012188208780088102
front	2326	0.00012182971045330865
field	2323	0.00012167257841059158
record	2323	0.00012167257841059158
unless	2322	0.00012162020106301923
bring	2312	0.00012109642758729563
love	2312	0.00012109642758729563
patient	2307	0.00012083454084943383
primary	2304	0.00012067740880671675
church	2302	0.00012057265411157202
supposed	2302	0.00012057265411157202
mostly	2301	0.00012052027676399966
workers	2293	0.0001201012579834208
sounds	2288	0.000119839371245559
time	2287	0.00011978699389798663
beyond	2284	0.00011962986185526955
complete	2279	0.00011936797511740776
felt	2279	0.00011936797511740776
indeed	2278	0.0001193155977698354
sorry	2271	0.00011894895633682887
version	2265	0.00011863469225139472
mr	2260	0.00011837280551353292
schools	2260	0.00011837280551353292
stop	2255	0.00011811091877567112
